Date,Year,Country,Precip_mm,Temp_K,SoilMoisture,Evaporation,NDVI,SPI_1,SPI_3,SPI_6,SPI_12,ONI_DJF,ONI_JFM,ONI_FMA,ONI_MAM,ONI_AMJ,ONI_MJJ,ONI_JJA,ONI_JAS,ONI_ASO,ONI_SON,ONI_OND,ONI_NDJ
01/10/2005,2005,Kenya,33.73228964,298.4655127,0.141245541,-0.00108347,0.29348244,-1.133856838,-1.307847332,-0.152755067,-0.759006317,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/10/2005,2005,Somalia,26.45256895,299.1552513,0.101738022,-0.001015376,0.257522413,-1.168184016,-1.440840858,-0.65356623,-0.262523096,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/10/2005,2005,Uganda,111.2898175,295.5587988,0.297308316,-0.003585479,0.55178684,-1.114896869,-0.942129315,0.034467997,-0.780023964,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/11/2005,2005,Kenya,52.24560957,297.7840784,0.193006749,-0.001905392,0.327071902,-5.031143493,-2.452342209,-2.414656739,-1.448222958,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/11/2005,2005,Uganda,66.99506432,296.2388945,0.27652619,-0.003498779,0.562558584,-2.105639207,-2.090768077,-1.195312019,-0.656689078,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/11/2005,2005,Somalia,17.31677105,298.3316478,0.115317835,-0.001219142,0.28894176,-0.59413614,-0.634485237,-1.522531576,-0.907882422,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/11/2005,2005,Ethiopia,24.1280364,295.2156032,0.214371362,-0.001957301,0.424974299,-0.094909203,-1.021955615,-1.167417459,-0.551235992,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/12/2005,2005,Kenya,14.08696009,298.9525968,0.143066167,-0.001160247,0.332658581,-2.26987967,-2.473614571,-2.458323538,-1.802369444,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/12/2005,2005,Somalia,2.155703632,298.0240627,0.066771762,-0.000289308,0.251255419,-0.526357811,-1.586615639,-1.745981119,-1.018893121,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/12/2005,2005,Ethiopia,3.105104105,295.5363183,0.148828626,-0.000937314,0.341053429,-1.543307863,-1.375593099,-6.488965437,-0.619993626,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/12/2005,2005,Uganda,26.96134613,297.5326798,0.199404991,-0.002783466,0.448693424,-1.703656956,-2.044885333,-1.868756024,-1.454754534,0.6,0.6,0.4,0.4,0.3,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.8
01/01/2006,2006,Uganda,26.43576059,297.937569,0.183489053,-0.002459922,0.418700714,-0.649557077,-2.076940557,-2.193932729,-1.435786549,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/01/2006,2006,Kenya,10.35023857,299.3001005,0.132041183,-0.000963196,0.289583541,0.18022071,-2.436470771,-2.443906029,-2.331936191,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/01/2006,2006,Ethiopia,6.581051465,296.4149909,0.146156968,-0.000710756,0.295888034,-0.161264478,-1.086368538,-1.812126147,-0.638354286,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/01/2006,2006,Somalia,0.269826197,298.1340532,0.068350002,-0.000275687,0.216659286,-0.446908611,-1.376776122,-1.797887847,-0.984344199,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/02/2006,2006,Somalia,0.289636279,299.0196389,0.065323241,-0.000194777,0.204093023,-0.090345896,-1.519840213,-1.70873206,-0.979610336,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/02/2006,2006,Uganda,39.61551509,298.0895157,0.206972627,-0.002512413,0.37295261,0.071232165,-1.596641331,-2.386568227,-1.659901007,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/02/2006,2006,Kenya,16.01940526,300.1559639,0.126618309,-0.000808788,0.26583592,0.045053703,-2.353053155,-2.455583178,-2.37868912,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/02/2006,2006,Ethiopia,16.84794596,297.4918524,0.166787201,-0.000932575,0.275000006,0.733517282,-0.464531291,-1.182365277,-0.461356537,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/03/2006,2006,Ethiopia,49.98969271,297.6102038,0.201235741,-0.001425237,0.293135527,0.652003601,0.532281526,-0.66470848,-0.639043473,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/03/2006,2006,Somalia,7.998427832,300.136932,0.066697739,-0.000258093,0.19543502,0.393164032,0.086323256,-1.498505541,-1.150816819,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/03/2006,2006,Uganda,117.2525754,296.4082384,0.285429282,-0.003299417,0.456058377,0.583821228,0.018111863,-1.826170445,-1.585495341,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/03/2006,2006,Kenya,62.48572725,299.7585184,0.179479957,-0.001702743,0.305144279,0.584647101,0.057682022,-2.362380862,-1.753582796,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/04/2006,2006,Somalia,81.40707729,299.6601965,0.153321195,-0.001623889,0.264456386,0.729848191,0.545476848,-0.206591256,-0.45291581,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/04/2006,2006,Uganda,191.567468,295.4480008,0.326177952,-0.003567266,0.57298745,0.764007124,0.768825827,-0.960385609,-0.69998054,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/04/2006,2006,Kenya,146.8785823,297.7474959,0.25343569,-0.002759387,0.418921972,0.521252592,0.408595595,-0.821095914,-0.738575806,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/04/2006,2006,Ethiopia,104.6396971,296.7625998,0.277736236,-0.002433332,0.379814871,0.535780172,0.715973363,0.048307786,-0.141638997,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/05/2006,2006,Ethiopia,97.33792998,296.6826092,0.28489204,-0.002547947,0.415289226,0.000663325,0.502276543,0.271161994,-0.050155922,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/05/2006,2006,Kenya,65.52186309,298.1492794,0.208334725,-0.002106439,0.413553331,0.109209517,0.387144263,-0.398711087,-1.008290737,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/05/2006,2006,Uganda,166.1937836,294.956306,0.337977955,-0.00348292,0.603821196,0.75876998,1.175326661,0.137009013,-0.01200286,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/05/2006,2006,Somalia,42.82178296,300.7368866,0.117119046,-0.001603158,0.290348724,-0.907059618,0.088966217,-0.147871284,-1.009241866,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/06/2006,2006,Uganda,67.02164569,295.1238167,0.293481763,-0.00338548,0.585005728,-1.001147052,0.567326455,0.49965257,-1.11438879,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/06/2006,2006,Kenya,24.5271977,297.5611433,0.153126488,-0.001233834,0.343098822,-0.269532271,0.344903578,0.16221865,-0.952908239,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/06/2006,2006,Ethiopia,80.97054579,296.6774645,0.239050838,-0.001791459,0.387703207,0.100201098,0.293609678,0.60892959,-0.340241137,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/06/2006,2006,Somalia,12.3665434,300.6437893,0.076498162,-0.000519156,0.245251426,0.506092272,0.207138874,0.118836384,-0.937496147,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/07/2006,2006,Kenya,21.38329794,296.7060461,0.149834193,-0.00101619,0.30806288,-0.991996215,-0.339556821,0.207001718,-1.024971957,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/07/2006,2006,Somalia,10.3046145,299.7763455,0.069236946,-0.000304772,0.216685043,-0.467225946,-0.905070783,0.095598863,-0.952889647,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/07/2006,2006,Uganda,64.97444136,295.0617146,0.288200735,-0.003225787,0.54743177,-0.813700752,-0.210633478,0.18957756,-1.319689766,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/07/2006,2006,Ethiopia,135.1797114,295.5250704,0.260974567,-0.001729247,0.397633147,0.350310541,0.1727182,0.299460759,-0.079421985,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/08/2006,2006,Kenya,32.01725787,296.9056192,0.165000574,-0.001286477,0.316872986,-0.001805544,-0.334947766,0.274684206,-0.94180694,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/08/2006,2006,Ethiopia,156.3863236,295.4020677,0.27657254,-0.002004461,0.461851244,1.298759247,0.842580608,0.854527854,0.117217505,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/08/2006,2006,Somalia,11.00659245,300.1077673,0.070104079,-0.0003358,0.217827756,0.827805724,0.301456306,0.155115939,-0.85071113,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/08/2006,2006,Uganda,115.7405451,294.8828465,0.31321907,-0.00354818,0.566293031,-0.167924698,-0.94210613,0.13223351,-1.159070642,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/09/2006,2006,Uganda,123.111183,295.4159291,0.298465995,-0.00377041,0.550343577,0.187322805,-0.437019027,-0.007702515,-1.037903639,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/09/2006,2006,Kenya,24.85783974,297.6852981,0.145273492,-0.001141903,0.292323311,1.045443411,-0.056515528,0.264988975,-0.902053947,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/09/2006,2006,Ethiopia,94.98411551,295.876952,0.260272475,-0.002122485,0.466858542,0.03613332,0.766202928,0.65933505,0.149858428,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/09/2006,2006,Somalia,15.10590844,300.5373139,0.074546151,-0.000466371,0.227892991,0.315484722,0.290866245,0.263735697,-0.783931671,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/10/2006,2006,Kenya,86.35599126,297.8701368,0.183913954,-0.001646076,0.327431552,1.030609771,1.016495657,0.568525627,-0.558556105,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/10/2006,2006,Ethiopia,122.2123094,295.4493663,0.280644396,-0.002429484,0.462495577,1.34718725,1.462145533,1.207428325,0.835203474,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/10/2006,2006,Somalia,108.5246389,299.0406869,0.162195583,-0.001457975,0.26883091,1.252663835,1.416127918,1.076385338,0.430868632,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/10/2006,2006,Uganda,135.0472776,296.0109661,0.292012784,-0.003706784,0.528205876,-0.133259133,-0.202365623,0.033873857,-0.876149123,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/11/2006,2006,Ethiopia,39.52388065,294.6221929,0.267787614,-0.002436977,0.484967242,0.633842222,0.981618658,1.106805619,1.02899178,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/11/2006,2006,Uganda,151.7077024,294.7586654,0.32410177,-0.003313665,0.545828329,0.92021699,0.559363123,-0.23274095,-0.055217727,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/11/2006,2006,Kenya,195.3146933,296.4519538,0.307228683,-0.002880194,0.469482397,1.586628542,1.476032773,1.323483184,0.551475688,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/11/2006,2006,Somalia,60.03245926,297.7030925,0.20944574,-0.002302773,0.365891732,0.978232919,1.563067127,1.208957126,0.972286213,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/12/2006,2006,Ethiopia,27.29297427,294.8451334,0.22718734,-0.001889878,0.445393783,1.99367907,1.314124564,1.296211873,1.337114643,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/12/2006,2006,Uganda,82.41360103,295.2488399,0.304003029,-0.003349574,0.561452602,0.591845939,0.570891666,0.246177255,0.319887527,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/12/2006,2006,Kenya,122.9723043,296.7982685,0.291385642,-0.003111678,0.569178728,1.521075687,1.764382282,1.712059182,1.276113901,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/12/2006,2006,Somalia,17.02077633,298.0859406,0.137070677,-0.001744195,0.37218183,1.611864779,1.304386603,1.281233962,1.166256899,-0.9,-0.8,-0.6,-0.4,-0.1,0,0.1,0.3,0.5,0.8,0.9,0.9
01/01/2007,2007,Somalia,0.328342361,298.1519739,0.0703236,-0.000616191,0.304894425,-0.074539212,1.074717875,1.258109601,1.152050692,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/01/2007,2007,Ethiopia,11.75600606,295.639527,0.169480366,-0.001165891,0.372581391,0.861594533,0.970036269,1.491848751,1.422163491,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/01/2007,2007,Uganda,40.61403268,296.7498022,0.228382497,-0.002909851,0.535833767,0.336584625,0.905643494,0.559136381,0.416917795,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/01/2007,2007,Kenya,21.01147616,298.363735,0.197635728,-0.002392787,0.513066024,0.854833931,1.823048396,1.667576871,1.308699852,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/02/2007,2007,Kenya,29.18838924,299.7503602,0.158116642,-0.00170744,0.408643112,1.148351922,1.351990384,1.681272853,1.327225147,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/02/2007,2007,Ethiopia,18.25908952,297.2987467,0.17944054,-0.001215735,0.32544233,0.884817107,1.697145165,1.336035774,1.399960593,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/02/2007,2007,Uganda,70.04385028,296.942631,0.251297021,-0.003040521,0.471278006,1.384178988,1.070214627,0.958533749,0.708897923,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/02/2007,2007,Somalia,0.547827027,299.5824183,0.065402296,-0.000385365,0.247847031,0.554233892,1.084609608,1.238357681,1.154438314,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/03/2007,2007,Kenya,43.45291109,299.8320822,0.155173356,-0.001668374,0.357548963,0.083698739,0.163743859,1.408505666,1.292151974,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/03/2007,2007,Uganda,90.44859501,297.4920075,0.232634838,-0.003095892,0.467731077,-0.190796226,0.456588639,0.690908713,0.541843174,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/03/2007,2007,Ethiopia,35.93246074,298.2674,0.17349285,-0.001230181,0.302783863,-0.026562724,0.200145227,1.12376875,1.398060186,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/03/2007,2007,Somalia,9.524221769,300.5280392,0.067889881,-0.000430817,0.222104686,0.615611007,0.396415224,1.186606754,1.262858047,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/04/2007,2007,Uganda,136.7677275,296.6370812,0.275596801,-0.003278875,0.53483777,-0.955318597,-0.05381642,0.436816847,0.211909539,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/04/2007,2007,Ethiopia,97.5942498,297.5578033,0.242742255,-0.002121762,0.374798594,0.239147763,0.210092963,0.555053618,1.141174049,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/04/2007,2007,Kenya,96.57589126,298.8075302,0.199982354,-0.002083931,0.391120977,-0.476085029,-0.340610003,0.957036844,0.924823771,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/04/2007,2007,Somalia,51.4132294,300.5170283,0.119214818,-0.001323408,0.27081343,-0.519146669,-0.283925775,0.380159905,0.731481574,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/05/2007,2007,Uganda,152.357374,296.0029655,0.295839148,-0.003627619,0.594811096,0.339865055,0.014551032,0.215031881,0.753331165,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/05/2007,2007,Kenya,81.23066002,298.3494942,0.189025839,-0.001925529,0.425537893,0.799485668,-0.27764342,0.44870113,0.967799741,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/05/2007,2007,Somalia,61.6298791,300.9990432,0.125007372,-0.001677873,0.30770331,0.315381439,-0.224019967,0.024052234,0.900225329,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/05/2007,2007,Ethiopia,99.69809036,297.6983565,0.245751257,-0.002149298,0.417685733,0.111044559,0.0461535,0.545651343,1.258416911,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/06/2007,2007,Uganda,110.906315,294.7760641,0.311844016,-0.003316318,0.607872463,0.8450662,0.152321196,0.400090179,0.421938696,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/06/2007,2007,Somalia,21.18566505,300.5416391,0.090937594,-0.000809075,0.268929918,2.052635873,0.114393302,0.10281759,0.979894913,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/06/2007,2007,Ethiopia,102.6826583,296.1636509,0.264121904,-0.001883418,0.401462146,1.848767675,0.794898603,0.79056747,1.254877293,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/06/2007,2007,Kenya,42.13296873,296.93077,0.20128472,-0.001754266,0.39338704,1.536639539,0.081666218,0.026100349,1.038846704,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/07/2007,2007,Ethiopia,141.258853,295.4081653,0.269252766,-0.00181754,0.423560176,0.764751922,1.172126203,0.360421237,1.133342275,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/07/2007,2007,Somalia,12.41918685,300.4001738,0.069596834,-0.000347543,0.239512094,0.482196042,0.906283875,0.141423881,0.981085789,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/07/2007,2007,Uganda,123.4094118,294.577042,0.308225717,-0.003208197,0.604395692,1.259774717,0.694564187,0.688872979,0.776541894,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/07/2007,2007,Kenya,39.60554107,296.6362427,0.163714574,-0.001194745,0.363371201,1.439475796,1.34957844,0.155425933,1.104879968,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/08/2007,2007,Ethiopia,145.7624876,295.5489146,0.274651046,-0.002058517,0.464705013,0.605419356,1.404225871,0.825081796,1.178328263,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/08/2007,2007,Somalia,12.0720667,300.6240507,0.070915787,-0.000389435,0.223539576,1.217292519,2.097901532,0.222287077,0.976713468,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/08/2007,2007,Kenya,36.1216756,296.7752714,0.176959033,-0.001497377,0.36266631,0.001304941,1.62755705,0.121748787,1.125692579,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/08/2007,2007,Uganda,144.4347846,294.3538284,0.33531478,-0.00354531,0.585549608,0.973485229,1.452800234,0.579536052,0.945841195,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/09/2007,2007,Kenya,38.84116814,297.4849274,0.173123817,-0.001539837,0.350843143,2.278651772,1.706065921,0.537401172,1.19463466,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/09/2007,2007,Ethiopia,117.3077898,295.9599102,0.269128061,-0.00216719,0.488048807,1.634845353,1.303256363,1.310635778,1.298976037,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/09/2007,2007,Uganda,150.1368008,294.7749896,0.333224515,-0.003776787,0.593848767,1.780196098,1.56342421,1.170643824,1.083952728,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/09/2007,2007,Somalia,23.10575997,300.7056316,0.076344408,-0.000556815,0.238473053,2.410159826,2.057632037,0.569216697,1.065769398,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/10/2007,2007,Somalia,56.24411086,299.3893548,0.092079,-0.000902651,0.284187498,0.167843728,0.354915554,0.727817418,0.68514462,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/10/2007,2007,Uganda,91.58195702,295.5162796,0.302135055,-0.003859712,0.626615388,-2.320058671,0.057968498,0.064242076,0.779467015,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/10/2007,2007,Ethiopia,57.02139075,295.4409188,0.237754027,-0.002323473,0.478588125,-0.979077081,0.28374009,0.763918141,0.856826732,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/10/2007,2007,Kenya,50.09050648,297.8668067,0.172302828,-0.001700572,0.35686752,-0.072054749,0.543733836,1.134223936,1.190939874,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/11/2007,2007,Somalia,34.27365636,298.1231073,0.134477732,-0.00147483,0.313551998,0.291769771,0.819462195,0.446294609,0.299141776,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/11/2007,2007,Ethiopia,29.78497193,295.082823,0.206267763,-0.001826672,0.438308621,0.235282166,-0.03957015,0.658200225,0.734639582,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/11/2007,2007,Uganda,90.20680204,295.6867926,0.283628109,-0.003424588,0.576203488,-0.872262888,-0.733694599,0.30538503,0.254409116,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/11/2007,2007,Kenya,75.29443515,297.3289984,0.215556988,-0.002171057,0.398214732,0.250805778,-0.21220475,0.287706015,0.370101062,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/12/2007,2007,Kenya,35.20172386,297.962583,0.177514451,-0.001827602,0.402249602,-0.596540977,-0.80110024,-0.265660714,-0.209054899,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/12/2007,2007,Somalia,4.065213846,298.0941679,0.075913513,-0.000542245,0.264833363,0.103451047,-0.044848683,0.203698734,0.14257796,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/12/2007,2007,Uganda,57.24707468,296.4171344,0.228370843,-0.003034498,0.505620524,-0.314957631,-1.355964227,0.078842738,0.134278989,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/12/2007,2007,Ethiopia,3.072503117,295.2071906,0.148583313,-0.000915926,0.348193704,-1.637837822,-1.019011325,0.52364661,0.517923639,0.7,0.2,-0.1,-0.3,-0.4,-0.5,-0.6,-0.8,-1.1,-1.3,-1.5,-1.6
01/01/2008,2008,Kenya,24.20047923,298.4786337,0.161783281,-0.001549691,0.359559533,0.992598161,-0.759717441,-0.337813127,-0.077080728,-1.6,-1.5,-1.3,-1,-0.8,-0.6,-0.4,-0.2,-0.2,-0.4,-0.6,-0.7
01/01/2008,2008,Somalia,0.781831872,298.1282059,0.076327892,-0.000496252,0.226297945,1.328681021,-0.100381828,0.179566985,0.171760715,-1.6,-1.5,-1.3,-1,-0.8,-0.6,-0.4,-0.2,-0.2,-0.4,-0.6,-0.7
